,task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
7315,classification,ionosphere,65,HS (CART),AUC,16,28,25.0,0.9998412698412698,0.9149206349206348,0.0004222393035888,0.0001792907714843,0.0004228100000034,0.000179949999989,0.0358266830444335,0.0358275000000105
7316,classification,ionosphere,65,DT,AUC,16,30,None,1.0,0.8157142857142857,0.002408742904663,0.0001521110534667,0.0024068399999919,0.0001525499999956,,
7317,classification,ionosphere,65,HS (CART),AUC,16,30,100.0,0.9936507936507936,0.9165079365079364,0.0002758502960205,0.0001285076141357,0.0002765499999952,0.0001289100000008,0.0317850112915039,0.0317846400000121
7318,classification,ionosphere,65,DT,AUC,16,32,None,1.0,0.8157142857142857,0.0023674964904785,0.0001356601715087,0.0023656199999777,0.000135929999999,,
7319,classification,ionosphere,65,HS (CART),AUC,16,32,50.0,0.9992857142857142,0.9126984126984126,0.0002779960632324,0.000126838684082,0.0002783099999987,0.0001272199999959,0.0314960479736328,0.0314957999999876
7320,classification,ionosphere,66,DT,AUC,1,2,None,0.7671428571428573,0.7857142857142857,0.0009028911590576,0.0001266002655029,0.0009021299999858,0.0001272899999946,,
7321,classification,ionosphere,66,HS (CART),AUC,1,2,10.0,0.7671428571428573,0.7857142857142857,9.34600830078125e-05,0.0001218318939208,9.402999998542327e-05,0.0001224700000079,0.0182487964630126,0.0182491600000105
7322,classification,ionosphere,66,DT,AUC,3,4,None,0.9417063492063492,0.9192063492063492,0.0014364719390869,0.0001282691955566,0.0014358299999912,0.0001285099999961,,
7323,classification,ionosphere,66,HS (CART),AUC,3,4,100.0,0.9417063492063492,0.9192063492063492,0.0001223087310791,0.0001232624053955,0.0001223999999808,0.0001238199999988,0.0251772403717041,0.0251722700000129
7324,classification,ionosphere,66,DT,AUC,7,8,None,0.9632539682539684,0.901904761904762,0.0017342567443847,0.0001344680786132,0.0017337300000122,0.000135049999983,,
7325,classification,ionosphere,66,HS (CART),AUC,7,8,25.0,0.9586507936507938,0.9226984126984128,0.0001716613769531,0.0001327991485595,0.0001720799999986,0.0001332399999967,0.0274953842163085,0.0274887299999875
7326,classification,ionosphere,66,DT,AUC,11,12,None,0.9793253968253968,0.8453968253968254,0.0022799968719482,0.0001471042633056,0.002278700000005,0.0001478499999905,,
7327,classification,ionosphere,66,HS (CART),AUC,11,12,10.0,0.9721031746031747,0.9215873015873016,0.0002186298370361,0.0001261234283447,0.0002190800000221,0.0001269099999774,0.0298190116882324,0.0298193999999796
7328,classification,ionosphere,66,DT,AUC,14,15,None,0.996309523809524,0.8841269841269842,0.002293586730957,0.000136375427246,0.0022920300000066,0.0001368500000182,,
7329,classification,ionosphere,66,HS (CART),AUC,14,15,100.0,0.9922619047619048,0.9323809523809524,0.0002558231353759,0.0001261234283447,0.0002560800000139,0.0001267099999893,0.0302379131317138,0.0302221400000064
7330,classification,ionosphere,66,DT,AUC,17,20,None,1.0,0.8847619047619047,0.0022985935211181,0.0001404285430908,0.0022976200000073,0.0001407099999823,,
7331,classification,ionosphere,66,HS (CART),AUC,17,20,1.0,1.0,0.9361904761904762,0.0002908706665039,0.0001287460327148,0.0002913200000023,0.0001291700000081,0.0308642387390136,0.0308640599999989
7332,classification,ionosphere,66,DT,AUC,17,24,None,1.0,0.8700000000000001,0.0022740364074707,0.000131607055664,0.0022729899999944,0.000132160000021,,
7333,classification,ionosphere,66,HS (CART),AUC,17,24,25.0,0.9995238095238096,0.9301587301587302,0.0002903938293457,0.0001287460327148,0.000291059999995,0.0001292299999988,0.031036376953125,0.0310370499999805
7334,classification,ionosphere,66,DT,AUC,17,28,None,1.0,0.9004761904761904,0.0022833347320556,0.0001337528228759,0.0022824499999956,0.0001341200000126,,
7335,classification,ionosphere,66,HS (CART),AUC,17,28,1.0,1.0,0.9387301587301587,0.0002861022949218,0.0001235008239746,0.0002867100000116,0.0001242200000035,0.0315070152282714,0.03150672000001
7336,classification,ionosphere,66,DT,AUC,17,30,None,1.0,0.8952380952380953,0.0023391246795654,0.0001378059387207,0.0023373600000127,0.0001384900000118,,
7337,classification,ionosphere,66,HS (CART),AUC,17,30,100.0,0.9959523809523808,0.9342857142857144,0.0002887248992919,0.0001275539398193,0.000289280000004,0.0001283199999875,0.0310719013214111,0.0310853000000008
7338,classification,ionosphere,66,DT,AUC,17,32,None,1.0,0.8833333333333333,0.0023341178894042,0.0001368522644042,0.0023326599999791,0.000137460000019,,
7339,classification,ionosphere,66,HS (CART),AUC,17,32,1.0,1.0,0.9377777777777778,0.000288963317871,0.0001256465911865,0.0002892099999769,0.0001259999999945,0.0305862426757812,0.0305816100000129
7340,classification,ionosphere,67,DT,AUC,1,2,None,0.8114285714285714,0.7128571428571429,0.0008735656738281,0.0001239776611328,0.0008728999999902,0.0001244199999916,,
7341,classification,ionosphere,67,HS (CART),AUC,1,2,10.0,0.8114285714285714,0.7128571428571429,9.393692016601562e-05,0.0001223087310791,9.40700000171546e-05,0.0001227299999868,0.0183119773864746,0.0183115199999974
7342,classification,ionosphere,67,DT,AUC,3,4,None,0.9569047619047618,0.8611111111111112,0.0013997554779052,0.0001251697540283,0.0013995300000146,0.0001254800000083,,
7343,classification,ionosphere,67,HS (CART),AUC,3,4,0.1,0.9569047619047618,0.8611111111111112,0.0001139640808105,0.0001184940338134,0.0001142700000116,0.0001190699999824,0.0233488082885742,0.0233484400000065
7344,classification,ionosphere,67,DT,AUC,7,8,None,0.9784523809523812,0.8301587301587301,0.0017306804656982,0.0001366138458251,0.0017297599999892,0.0001370699999938,,
7345,classification,ionosphere,67,HS (CART),AUC,7,8,100.0,0.9772619047619048,0.8565079365079364,0.0001673698425292,0.0001223087310791,0.0001677699999902,0.0001229400000113,0.027433156967163,0.0274329399999828
7346,classification,ionosphere,67,DT,AUC,11,12,None,0.9888095238095238,0.8411111111111111,0.0020046234130859,0.0001564025878906,0.0020034599999974,0.0001570499999843,,
7347,classification,ionosphere,67,HS (CART),AUC,11,12,10.0,0.9873809523809522,0.8712698412698412,0.0002269744873046,0.0001266002655029,0.0002275299999894,0.0001268800000104,0.0302801132202148,0.030279610000008
7348,classification,ionosphere,67,DT,AUC,14,15,None,0.9995238095238096,0.806984126984127,0.0021648406982421,0.0001308917999267,0.0021641200000033,0.0001312599999891,,
7349,classification,ionosphere,67,HS (CART),AUC,14,15,100.0,0.9976984126984126,0.8671428571428572,0.0002539157867431,0.0001282691955566,0.0002544900000032,0.0001283799999782,0.0311205387115478,0.0311205799999925
7350,classification,ionosphere,67,DT,AUC,15,20,None,1.0,0.8395238095238096,0.0021908283233642,0.0001344680786132,0.0021898699999951,0.0001347200000054,,
7351,classification,ionosphere,67,HS (CART),AUC,15,20,100.0,0.9985714285714284,0.8573015873015873,0.0002632141113281,0.0001289844512939,0.0002636199999983,0.0001296599999989,0.0310409069061279,0.0310412199999916
7352,classification,ionosphere,67,DT,AUC,15,24,None,1.0,0.8157142857142857,0.0022065639495849,0.0001349449157714,0.0022052200000075,0.0001356900000075,,
7353,classification,ionosphere,67,HS (CART),AUC,15,24,10.0,1.0,0.8579365079365079,0.0002648830413818,0.0001263618469238,0.0002652699999998,0.0001269600000171,0.031008243560791,0.031008139999983
7354,classification,ionosphere,67,DT,AUC,15,28,None,1.0,0.8342857142857142,0.0022392272949218,0.0001375675201416,0.0022375299999737,0.000138249999992,,
7355,classification,ionosphere,67,HS (CART),AUC,15,28,25.0,0.9988888888888888,0.8714285714285714,0.0002663135528564,0.0001246929168701,0.0002666799999815,0.0001255299999911,0.030855655670166,0.0308558600000026
7356,classification,ionosphere,67,DT,AUC,15,30,None,1.0,0.8461904761904762,0.0022773742675781,0.0001401901245117,0.0022762000000113,0.0001404900000068,,
7357,classification,ionosphere,67,HS (CART),AUC,15,30,0.1,1.0,0.8601587301587301,0.0002679824829101,0.0001251697540283,0.0002685799999824,0.0001258100000143,0.03182053565979,0.0318203399999958
7358,classification,ionosphere,67,DT,AUC,15,32,None,1.0,0.8157142857142857,0.0021641254425048,0.0001301765441894,0.002163070000023,0.0001306999999997,,
7359,classification,ionosphere,67,HS (CART),AUC,15,32,50.0,0.9985714285714284,0.8709523809523809,0.0002658367156982,0.000129222869873,0.0002660499999933,0.0001298200000121,0.0320115089416503,0.0320120899999949
7360,classification,ionosphere,68,DT,AUC,1,2,None,0.7559523809523809,0.7738095238095238,0.0008559226989746,0.0001251697540283,0.000855400000006,0.000125440000005,,
7361,classification,ionosphere,68,HS (CART),AUC,1,2,100.0,0.7559523809523809,0.7738095238095238,9.1552734375e-05,0.0001182556152343,9.180999998648076e-05,0.0001189999999837,0.0183351039886474,0.0183349300000088
7362,classification,ionosphere,68,DT,AUC,3,4,None,0.926904761904762,0.9396825396825396,0.0014770030975341,0.0001330375671386,0.0014757000000145,0.0001334799999881,,
7363,classification,ionosphere,68,HS (CART),AUC,3,4,25.0,0.926904761904762,0.9396825396825396,0.0001184940338134,0.0001206398010253,0.0001188800000022,0.0001211400000045,0.0234460830688476,0.023445769999995
7364,classification,ionosphere,68,DT,AUC,7,8,None,0.9552380952380952,0.8331746031746032,0.0017294883728027,0.0001347064971923,0.0017284999999844,0.000135709999995,,
7365,classification,ionosphere,68,HS (CART),AUC,7,8,50.0,0.9495238095238094,0.9431746031746032,0.000173807144165,0.0001249313354492,0.000174219999991,0.0001252399999884,0.027468204498291,0.0274568199999976
7366,classification,ionosphere,68,DT,AUC,11,12,None,0.9776190476190476,0.8268253968253968,0.002669334411621,0.0001471042633056,0.0026686999999867,0.0001470299999937,,
7367,classification,ionosphere,68,HS (CART),AUC,11,12,25.0,0.9747619047619048,0.9430158730158732,0.000220775604248,0.0001285076141357,0.0002215300000045,0.0001289400000246,0.0291674137115478,0.0291610299999831
7368,classification,ionosphere,68,DT,AUC,14,15,None,0.9982936507936508,0.8752380952380953,0.0027971267700195,0.000133991241455,0.0027964500000052,0.0001345199999889,,
7369,classification,ionosphere,68,HS (CART),AUC,14,15,10.0,0.9974206349206348,0.9523809523809524,0.0002527236938476,0.0001258850097656,0.0002530600000056,0.0001262399999859,0.0307624340057373,0.0307623999999862
7370,classification,ionosphere,68,DT,AUC,15,20,None,1.0,0.858095238095238,0.0028412342071533,0.0001380443572998,0.0028394400000024,0.0001385500000026,,
7371,classification,ionosphere,68,HS (CART),AUC,15,20,0.1,1.0,0.9387301587301587,0.0002658367156982,0.0001270771026611,0.0002661500000158,0.000127429999992,0.031752586364746,0.0317524800000228
7372,classification,ionosphere,68,DT,AUC,15,24,None,1.0,0.8528571428571428,0.0028536319732666,0.000138521194458,0.0028522400000099,0.0001391099999921,,
7373,classification,ionosphere,68,HS (CART),AUC,15,24,100.0,0.9971428571428572,0.9387301587301587,0.0002696514129638,0.0001287460327148,0.0002698899999984,0.0001294699999903,0.0301182270050048,0.030117969999992
7374,classification,ionosphere,68,DT,AUC,15,28,None,1.0,0.8833333333333333,0.0027780532836914,0.0001423358917236,0.0027773199999785,0.0001426900000183,,
7375,classification,ionosphere,68,HS (CART),AUC,15,28,100.0,0.9971428571428572,0.9571428571428572,0.0002682209014892,0.0001308917999267,0.0002684700000088,0.0001311599999951,0.0320868492126464,0.0320869800000025
7376,classification,ionosphere,68,DT,AUC,15,30,None,1.0,0.878095238095238,0.002810001373291,0.0001366138458251,0.0028091899999935,0.000137120000005,,
7377,classification,ionosphere,68,HS (CART),AUC,15,30,100.0,0.9971428571428572,0.953968253968254,0.0002684593200683,0.0001287460327148,0.0002687799999989,0.0001292800000101,0.0305814743041992,0.0305821499999865
7378,classification,ionosphere,68,DT,AUC,15,32,None,1.0,0.8595238095238095,0.0028536319732666,0.0001382827758789,0.0028519099999755,0.0001388299999973,,
7379,classification,ionosphere,68,HS (CART),AUC,15,32,25.0,1.0,0.9430158730158732,0.0002620220184326,0.0001242160797119,0.0002623499999856,0.0001250699999957,0.0309555530548095,0.0309553600000072
7380,classification,ionosphere,69,DT,AUC,1,2,None,0.779047619047619,0.7842857142857143,0.0009059906005859,0.000129222869873,0.0009052399999802,0.0001292200000193,,
7381,classification,ionosphere,69,HS (CART),AUC,1,2,25.0,0.779047619047619,0.7842857142857143,9.226799011230467e-05,0.0001182556152343,9.27700000090681e-05,0.0001187800000082,0.0183687210083007,0.0183595700000012
7382,classification,ionosphere,69,DT,AUC,3,4,None,0.9461111111111112,0.9117460317460316,0.0015304088592529,0.000138521194458,0.0015282800000022,0.000139009999998,,
7383,classification,ionosphere,69,HS (CART),AUC,3,4,10.0,0.9461111111111112,0.9117460317460316,0.0001261234283447,0.0001218318939208,0.0001264699999978,0.0001223600000059,0.0234756469726562,0.02347567999999
7384,classification,ionosphere,69,DT,AUC,7,8,None,0.9641269841269842,0.90984126984127,0.0014524459838867,0.0001285076141357,0.0014516100000037,0.0001289399999961,,
7385,classification,ionosphere,69,HS (CART),AUC,7,8,10.0,0.9584126984126984,0.9115873015873016,0.0001697540283203,0.0001254081726074,0.0001699599999938,0.0001258499999892,0.0275893211364746,0.0275904099999877
7386,classification,ionosphere,69,DT,AUC,11,12,None,0.9782539682539682,0.7346031746031747,0.0017552375793457,0.0001425743103027,0.0017538600000079,0.0001430600000276,,
7387,classification,ionosphere,69,HS (CART),AUC,11,12,100.0,0.9717460317460318,0.9106349206349206,0.0002195835113525,0.0001258850097656,0.0002205700000104,0.0001263700000038,0.0300610065460205,0.0300611600000024
7388,classification,ionosphere,69,DT,AUC,14,15,None,0.9946825396825396,0.7555555555555556,0.002195119857788,0.0001380443572998,0.0021939699999791,0.0001380799999992,,
7389,classification,ionosphere,69,HS (CART),AUC,14,15,100.0,0.9876190476190476,0.9179365079365078,0.0002520084381103,0.0001242160797119,0.000252539999991,0.0001245500000095,0.0297284126281738,0.0297437700000102
7390,classification,ionosphere,69,DT,AUC,17,20,None,1.0,0.8052380952380952,0.0022051334381103,0.0001406669616699,0.0022032499999795,0.0001409000000194,,
7391,classification,ionosphere,69,HS (CART),AUC,17,20,10.0,1.0,0.916031746031746,0.0002875328063964,0.0001242160797119,0.000287730000025,0.0001248300000042,0.0304334163665771,0.0304288200000257
7392,classification,ionosphere,69,DT,AUC,17,24,None,1.0,0.8290476190476191,0.0021350383758544,0.0001327991485595,0.0021337899999878,0.0001330199999927,,
7393,classification,ionosphere,69,HS (CART),AUC,17,24,1.0,1.0,0.9196825396825395,0.0002899169921875,0.0001277923583984,0.0002901099999803,0.0001280200000053,0.0319597721099853,0.0319535600000051
7394,classification,ionosphere,69,DT,AUC,17,28,None,1.0,0.8357142857142857,0.0021452903747558,0.000131607055664,0.0021442700000022,0.0001322000000243,,
7395,classification,ionosphere,69,HS (CART),AUC,17,28,0.1,1.0,0.9195238095238094,0.0002970695495605,0.0001287460327148,0.0002973699999984,0.0001292800000101,0.0316593647003173,0.0316603500000098
7396,classification,ionosphere,69,DT,AUC,17,30,None,1.0,0.8052380952380952,0.0021643638610839,0.0001327991485595,0.0021634699999992,0.0001333499999986,,
7397,classification,ionosphere,69,HS (CART),AUC,17,30,0.1,1.0,0.9153968253968252,0.0002827644348144,0.0001251697540283,0.0002831799999967,0.000125660000009,0.0311148166656494,0.0311145299999964
7398,classification,ionosphere,69,DT,AUC,17,32,None,1.0,0.8423809523809525,0.002195119857788,0.0001475811004638,0.0021937300000161,0.0001481500000011,,
7399,classification,ionosphere,69,HS (CART),AUC,17,32,100.0,0.9928571428571428,0.9242857142857142,0.0002892017364501,0.0001282691955566,0.0002892299999928,0.0001287599999955,0.031825304031372,0.0318251999999859
7400,classification,ionosphere,70,DT,AUC,1,2,None,0.7797619047619048,0.7380952380952381,0.0008721351623535,0.0001261234283447,0.0008710399999927,0.0001266000000157,,
7401,classification,ionosphere,70,HS (CART),AUC,1,2,25.0,0.7797619047619048,0.7380952380952381,9.131431579589844e-05,0.0001163482666015,9.186999997723432e-05,0.00011705,0.0182771682739257,0.0182773799999722
7402,classification,ionosphere,70,DT,AUC,3,4,None,0.9320238095238096,0.9028571428571428,0.0014145374298095,0.0001306533813476,0.0014133100000037,0.0001308699999924,,
7403,classification,ionosphere,70,HS (CART),AUC,3,4,50.0,0.9320238095238096,0.9123809523809524,0.0001208782196044,0.0001213550567626,0.0001211400000045,0.000121699999994,0.023561954498291,0.0235624500000142
7404,classification,ionosphere,70,DT,AUC,7,8,None,0.959563492063492,0.9257142857142856,0.0019416809082031,0.0001366138458251,0.0019401899999991,0.0001371599999799,,
7405,classification,ionosphere,70,HS (CART),AUC,7,8,50.0,0.9590873015873016,0.9328571428571428,0.0001652240753173,0.0001220703125,0.0001654399999893,0.0001221800000053,0.0265219211578369,0.0265217500000005
7406,classification,ionosphere,70,DT,AUC,11,12,None,0.9810714285714286,0.8409523809523809,0.0026991367340087,0.0001440048217773,0.0026974799999948,0.0001446599999894,,
7407,classification,ionosphere,70,HS (CART),AUC,11,12,10.0,0.9782936507936508,0.9328571428571428,0.0002188682556152,0.0001263618469238,0.0002192999999977,0.0001268900000184,0.0311598777770996,0.0311538400000017
7408,classification,ionosphere,70,DT,AUC,14,15,None,0.9835714285714284,0.787142857142857,0.0026907920837402,0.000138521194458,0.0026890999999977,0.0001389900000106,,
